freq_Hz,anechoic_dB,inroom_dB,level_corr_dB,post_dsp_dB,room_gain_dB,room_hf_abs_dB,room_tf_dB,harman_target_dB,dsp_correction_dB,dsp_correction_smoothed_dB,woofer_dB,mid_dB,tweeter_dB
1477.00,-1.5199,-1.5199,-1.5199,-0.5982,0.0000,-0.0000,0.0000,-0.5467,0.9732,0.9217,-68.9971,-9.5508,-5.9153
1482.18,-1.5220,-1.5220,-1.5220,-0.5965,0.0000,-0.0000,0.0000,-0.5519,0.9701,0.9255,-69.1178,-9.6369,-5.8624
1487.38,-1.5238,-1.5238,-1.5238,-0.5951,0.0000,-0.0000,0.0000,-0.5570,0.9668,0.9287,-69.2384,-9.7233,-5.8098
1492.60,-1.5254,-1.5254,-1.5254,-0.5941,0.0000,-0.0000,0.0000,-0.5622,0.9632,0.9313,-69.3591,-9.8100,-5.7575
1497.84,-1.5268,-1.5268,-1.5268,-0.5935,0.0000,-0.0000,0.0000,-0.5674,0.9595,0.9333,-69.4798,-9.8970,-5.7056
1503.10,-1.5280,-1.5280,-1.5280,-0.5932,0.0000,-0.0000,0.0000,-0.5725,0.9555,0.9348,-69.6005,-9.9843,-5.6540
1508.37,-1.5290,-1.5290,-1.5290,-0.5934,0.0000,-0.0000,0.0000,-0.5777,0.9513,0.9357,-69.7213,-10.0718,-5.6028
1513.66,-1.5298,-1.5298,-1.5298,-0.5939,0.0000,-0.0000,0.0000,-0.5828,0.9470,0.9359,-69.8420,-10.1597,-5.5519
1518.98,-1.5305,-1.5305,-1.5305,-0.5949,0.0000,-0.0000,0.0000,-0.5880,0.9425,0.9356,-69.9627,-10.2478,-5.5015
1524.31,-1.5328,-1.5328,-1.5328,-0.5980,0.0000,-0.0000,0.0000,-0.5932,0.9396,0.9347,-70.0834,-10.3410,-5.4515
1529.66,-1.5375,-1.5375,-1.5375,-0.6043,0.0000,-0.0000,0.0000,-0.5983,0.9392,0.9332,-70.2042,-10.4418,-5.4018
1535.02,-1.5420,-1.5420,-1.5420,-0.6110,0.0000,-0.0000,0.0000,-0.6035,0.9385,0.9310,-70.3249,-10.5430,-5.3527
1540.41,-1.5463,-1.5463,-1.5463,-0.6181,0.0000,-0.0000,0.0000,-0.6086,0.9377,0.9282,-70.4457,-10.6444,-5.3040
1545.82,-1.5505,-1.5505,-1.5505,-0.6257,0.0000,-0.0000,0.0000,-0.6138,0.9367,0.9248,-70.5664,-10.7462,-5.2557
1551.24,-1.5545,-1.5545,-1.5545,-0.6338,0.0000,-0.0000,0.0000,-0.6189,0.9355,0.9207,-70.6872,-10.8482,-5.2080
1556.69,-1.5572,-1.5572,-1.5572,-0.6413,0.0000,-0.0000,0.0000,-0.6241,0.9331,0.9160,-70.8080,-10.9506,-5.1591
1562.15,-1.5570,-1.5570,-1.5570,-0.6455,0.0000,-0.0000,0.0000,-0.6292,0.9277,0.9115,-70.9287,-11.0532,-5.1064
1567.63,-1.5566,-1.5566,-1.5566,-0.6489,0.0000,-0.0000,0.0000,-0.6344,0.9222,0.9077,-71.0495,-11.1562,-5.0543
1573.13,-1.5560,-1.5560,-1.5560,-0.6516,0.0000,-0.0000,0.0000,-0.6396,0.9164,0.9044,-71.1703,-11.2594,-5.0027
1578.65,-1.5552,-1.5552,-1.5552,-0.6534,0.0000,-0.0000,0.0000,-0.6447,0.9105,0.9018,-71.2911,-11.3630,-4.9516
1584.19,-1.5543,-1.5543,-1.5543,-0.6545,0.0000,-0.0000,0.0000,-0.6499,0.9045,0.8999,-71.4119,-11.4668,-4.9010
1589.75,-1.5533,-1.5533,-1.5533,-0.6547,0.0000,-0.0000,0.0000,-0.6550,0.8983,0.8986,-71.5327,-11.5709,-4.8509
1595.33,-1.5521,-1.5521,-1.5521,-0.6541,0.0000,-0.0000,0.0000,-0.6602,0.8919,0.8979,-71.6535,-11.6753,-4.8014
1600.93,-1.5508,-1.5508,-1.5508,-0.6528,0.0000,-0.0000,0.0000,-0.6653,0.8855,0.8980,-71.7743,-11.7800,-4.7524
1606.55,-1.5494,-1.5494,-1.5494,-0.6506,0.0000,-0.0000,0.0000,-0.6705,0.8789,0.8988,-71.8952,-11.8850,-4.7040
1612.19,-1.5479,-1.5479,-1.5479,-0.6476,0.0000,-0.0000,0.0000,-0.6756,0.8723,0.9003,-72.0160,-11.9903,-4.6561
1617.85,-1.5446,-1.5446,-1.5446,-0.6422,0.0000,-0.0000,0.0000,-0.6808,0.8638,0.9024,-72.1368,-12.0901,-4.6088
1623.52,-1.5411,-1.5411,-1.5411,-0.6361,0.0000,-0.0000,0.0000,-0.6859,0.8552,0.9050,-72.2577,-12.1896,-4.5621
1629.22,-1.5376,-1.5376,-1.5376,-0.6295,0.0000,-0.0000,0.0000,-0.6910,0.8465,0.9081,-72.3785,-12.2894,-4.5160
1634.94,-1.5340,-1.5340,-1.5340,-0.6223,0.0000,-0.0000,0.0000,-0.6962,0.8378,0.9117,-72.4994,-12.3895,-4.4704
1640.68,-1.5304,-1.5304,-1.5304,-0.6146,0.0000,-0.0000,0.0000,-0.7013,0.8291,0.9159,-72.6203,-12.4898,-4.4254
1646.43,-1.5269,-1.5269,-1.5269,-0.6063,0.0000,-0.0000,0.0000,-0.7065,0.8204,0.9206,-72.7411,-12.5903,-4.3810
1652.21,-1.5410,-1.5410,-1.5410,-0.6152,0.0000,-0.0000,0.0000,-0.7116,0.8294,0.9258,-72.8620,-12.6910,-4.3617
1658.01,-1.5630,-1.5630,-1.5630,-0.6318,0.0000,-0.0000,0.0000,-0.7168,0.8462,0.9312,-72.9829,-12.7921,-4.3535
1663.83,-1.5853,-1.5853,-1.5853,-0.6486,0.0000,-0.0000,0.0000,-0.7219,0.8634,0.9367,-73.1038,-12.8933,-4.3460
1669.67,-1.6078,-1.6078,-1.6078,-0.6655,0.0000,-0.0000,0.0000,-0.7271,0.8808,0.9423,-73.2246,-12.9948,-4.3392
1675.53,-1.6307,-1.6307,-1.6307,-0.6825,0.0000,-0.0000,0.0000,-0.7322,0.8985,0.9482,-73.3455,-13.0965,-4.3331
1681.41,-1.6539,-1.6539,-1.6539,-0.6997,0.0000,-0.0000,0.0000,-0.7373,0.9165,0.9542,-73.4664,-13.1984,-4.3277
1687.31,-1.6774,-1.6774,-1.6774,-0.7170,0.0000,-0.0000,0.0000,-0.7425,0.9349,0.9603,-73.5873,-13.3006,-4.3230
1693.23,-1.7012,-1.7012,-1.7012,-0.7344,0.0000,-0.0000,0.0000,-0.7476,0.9535,0.9667,-73.7082,-13.4030,-4.3190
1699.17,-1.7253,-1.7253,-1.7253,-0.7519,0.0000,-0.0000,0.0000,-0.7528,0.9725,0.9733,-73.8292,-13.5056,-4.3157
1705.14,-1.7497,-1.7497,-1.7497,-0.7696,0.0000,-0.0000,0.0000,-0.7579,0.9918,0.9801,-73.9501,-13.6085,-4.3130
1711.12,-1.7726,-1.7726,-1.7726,-0.7854,0.0000,-0.0000,0.0000,-0.7630,1.0095,0.9872,-74.0710,-13.7041,-4.3110
1717.13,-1.7932,-1.7932,-1.7932,-0.7986,0.0000,-0.0000,0.0000,-0.7682,1.0250,0.9946,-74.1919,-13.7896,-4.3097
1723.15,-1.8142,-1.8142,-1.8142,-0.8119,0.0000,-0.0000,0.0000,-0.7733,1.0409,1.0024,-74.3129,-13.8753,-4.3091
1729.20,-1.8356,-1.8356,-1.8356,-0.8251,0.0000,-0.0000,0.0000,-0.7784,1.0571,1.0105,-74.4338,-13.9612,-4.3091
1735.27,-1.8573,-1.8573,-1.8573,-0.8383,0.0000,-0.0000,0.0000,-0.7836,1.0738,1.0191,-74.5548,-14.0472,-4.3098
1741.36,-1.8795,-1.8795,-1.8795,-0.8515,0.0000,-0.0000,0.0000,-0.7887,1.0908,1.0280,-74.6757,-14.1334,-4.3111
1747.47,-1.8995,-1.8995,-1.8995,-0.8621,0.0000,-0.0000,0.0000,-0.7938,1.1056,1.0373,-74.7967,-14.2196,-4.3098
1753.60,-1.9036,-1.9036,-1.9036,-0.8569,0.0000,-0.0000,0.0000,-0.7990,1.1046,1.0467,-74.9176,-14.3061,-4.2878
1759.75,-1.9079,-1.9079,-1.9079,-0.8520,0.0000,-0.0000,0.0000,-0.8041,1.1038,1.0559,-75.0386,-14.3927,-4.2663
1765.93,-1.9125,-1.9125,-1.9125,-0.8474,0.0000,-0.0000,0.0000,-0.8092,1.1032,1.0651,-75.1596,-14.4794,-4.2453
1772.13,-1.9172,-1.9172,-1.9172,-0.8431,0.0000,-0.0000,0.0000,-0.8144,1.1028,1.0741,-75.2806,-14.5662,-4.2249
1778.35,-1.9221,-1.9221,-1.9221,-0.8391,0.0000,-0.0000,0.0000,-0.8195,1.1026,1.0831,-75.4015,-14.6532,-4.2050
1784.59,-1.9272,-1.9272,-1.9272,-0.8353,0.0000,-0.0000,0.0000,-0.8246,1.1026,1.0919,-75.5225,-14.7403,-4.1856
1790.85,-1.9325,-1.9325,-1.9325,-0.8319,0.0000,-0.0000,0.0000,-0.8298,1.1028,1.1006,-75.6435,-14.8275,-4.1667
1797.14,-1.9380,-1.9380,-1.9380,-0.8288,0.0000,-0.0000,0.0000,-0.8349,1.1031,1.1092,-75.7645,-14.9149,-4.1483
1803.44,-1.9437,-1.9437,-1.9437,-0.8260,0.0000,-0.0000,0.0000,-0.8400,1.1037,1.1177,-75.8855,-15.0024,-4.1304
1809.77,-1.9496,-1.9496,-1.9496,-0.8235,0.0000,-0.0000,0.0000,-0.8452,1.1044,1.1260,-76.0065,-15.0900,-4.1130
1816.12,-1.9582,-1.9582,-1.9582,-0.8239,0.0000,-0.0000,0.0000,-0.8503,1.1079,1.1343,-76.1275,-15.1897,-4.0961
1822.50,-1.9672,-1.9672,-1.9672,-0.8246,0.0000,-0.0000,0.0000,-0.8554,1.1118,1.1426,-76.2486,-15.2905,-4.0796
1828.89,-1.9763,-1.9763,-1.9763,-0.8254,0.0000,-0.0000,0.0000,-0.8605,1.1157,1.1509,-76.3696,-15.3914,-4.0635
1835.31,-1.9855,-1.9855,-1.9855,-0.8264,0.0000,-0.0000,0.0000,-0.8657,1.1198,1.1591,-76.4906,-15.4925,-4.0480
1841.75,-1.9948,-1.9948,-1.9948,-0.8275,0.0000,-0.0000,0.0000,-0.8708,1.1240,1.1673,-76.6116,-15.5937,-4.0328
1848.22,-2.0042,-2.0042,-2.0042,-0.8287,0.0000,-0.0000,0.0000,-0.8759,1.1283,1.1755,-76.7327,-15.6951,-4.0181
1854.70,-2.0189,-2.0189,-2.0189,-0.8351,0.0000,-0.0000,0.0000,-0.8810,1.1379,1.1838,-76.8537,-15.7966,-4.0103
1861.21,-2.0377,-2.0377,-2.0377,-0.8458,0.0000,-0.0000,0.0000,-0.8862,1.1515,1.1919,-76.9748,-15.8983,-4.0078
1867.74,-2.0567,-2.0567,-2.0567,-0.8567,0.0000,-0.0000,0.0000,-0.8913,1.1654,1.1999,-77.0958,-16.0001,-4.0058
1874.30,-2.0758,-2.0758,-2.0758,-0.8680,0.0000,-0.0000,0.0000,-0.8964,1.1794,1.2079,-77.2169,-16.1021,-4.0043
1880.87,-2.0952,-2.0952,-2.0952,-0.8795,0.0000,-0.0000,0.0000,-0.9015,1.1936,1.2156,-77.3379,-16.2042,-4.0032
1887.48,-2.1147,-2.1147,-2.1147,-0.8914,0.0000,-0.0000,0.0000,-0.9067,1.2080,1.2233,-77.4590,-16.3064,-4.0025
1894.10,-2.1344,-2.1344,-2.1344,-0.9036,0.0000,-0.0000,0.0000,-0.9118,1.2226,1.2308,-77.5801,-16.4089,-4.0022
1900.75,-2.1542,-2.1542,-2.1542,-0.9161,0.0000,-0.0000,0.0000,-0.9169,1.2373,1.2382,-77.7011,-16.5114,-4.0023
1907.42,-2.1743,-2.1743,-2.1743,-0.9289,0.0000,-0.0000,0.0000,-0.9220,1.2523,1.2454,-77.8222,-16.6141,-4.0029
1914.11,-2.1945,-2.1945,-2.1945,-0.9420,0.0000,-0.0000,0.0000,-0.9271,1.2673,1.2525,-77.9433,-16.7169,-4.0038
1920.83,-2.2149,-2.2149,-2.2149,-0.9555,0.0000,-0.0000,0.0000,-0.9323,1.2826,1.2594,-78.0644,-16.8200,-4.0051
1927.57,-2.2354,-2.2354,-2.2354,-0.9694,0.0000,-0.0000,0.0000,-0.9374,1.2980,1.2660,-78.1854,-16.9234,-4.0069
1934.33,-2.2562,-2.2562,-2.2562,-0.9837,0.0000,-0.0000,0.0000,-0.9425,1.3136,1.2725,-78.3065,-17.0270,-4.0089
1941.12,-2.2770,-2.2770,-2.2770,-0.9984,0.0000,-0.0000,0.0000,-0.9476,1.3294,1.2787,-78.4276,-17.1307,-4.0114
1947.93,-2.2981,-2.2981,-2.2981,-1.0134,0.0000,-0.0000,0.0000,-0.9527,1.3453,1.2846,-78.5487,-17.2345,-4.0142
1954.77,-2.3192,-2.3192,-2.3192,-1.0289,0.0000,-0.0000,0.0000,-0.9579,1.3614,1.2903,-78.6698,-17.3385,-4.0174
1961.63,-2.3405,-2.3405,-2.3405,-1.0448,0.0000,-0.0000,0.0000,-0.9630,1.3776,1.2958,-78.7910,-17.4425,-4.0210
1968.52,-2.3414,-2.3414,-2.3414,-1.0405,0.0000,-0.0000,0.0000,-0.9681,1.3733,1.3009,-78.9121,-17.5467,-3.9999
1975.42,-2.3420,-2.3420,-2.3420,-1.0364,0.0000,-0.0000,0.0000,-0.9732,1.3688,1.3056,-79.0332,-17.6510,-3.9789
1982.36,-2.3427,-2.3427,-2.3427,-1.0327,0.0000,-0.0000,0.0000,-0.9783,1.3643,1.3100,-79.1543,-17.7555,-3.9582
1989.31,-2.3433,-2.3433,-2.3433,-1.0293,0.0000,-0.0000,0.0000,-0.9834,1.3598,1.3140,-79.2754,-17.8600,-3.9377
1996.29,-2.3438,-2.3438,-2.3438,-1.0262,0.0000,-0.0000,0.0000,-0.9886,1.3553,1.3177,-79.3966,-17.9647,-3.9174
2003.30,-2.3444,-2.3444,-2.3444,-1.0234,0.0000,-0.0000,0.0000,-0.9937,1.3507,1.3210,-79.5177,-18.0695,-3.8974
2010.33,-2.3449,-2.3449,-2.3449,-1.0210,0.0000,-0.0000,0.0000,-0.9988,1.3461,1.3238,-79.6388,-18.1744,-3.8776
2017.39,-2.3453,-2.3453,-2.3453,-1.0190,0.0000,-0.0000,0.0000,-1.0039,1.3414,1.3263,-79.7600,-18.2794,-3.8580
2024.47,-2.3457,-2.3457,-2.3457,-1.0172,0.0000,-0.0000,0.0000,-1.0090,1.3367,1.3285,-79.8811,-18.3845,-3.8386
2031.57,-2.3461,-2.3461,-2.3461,-1.0159,0.0000,-0.0000,0.0000,-1.0141,1.3319,1.3302,-80.0023,-18.4897,-3.8194
2038.70,-2.3473,-2.3473,-2.3473,-1.0158,0.0000,-0.0000,0.0000,-1.0192,1.3280,1.3315,-80.1234,-18.6010,-3.8005
2045.85,-2.3485,-2.3485,-2.3485,-1.0160,0.0000,-0.0000,0.0000,-1.0244,1.3241,1.3325,-80.2446,-18.7127,-3.7817
2053.03,-2.3496,-2.3496,-2.3496,-1.0165,0.0000,-0.0000,0.0000,-1.0295,1.3202,1.3331,-80.3657,-18.8246,-3.7631
2060.24,-2.3507,-2.3507,-2.3507,-1.0173,0.0000,-0.0000,0.0000,-1.0346,1.3161,1.3333,-80.4869,-18.9365,-3.7447
2067.47,-2.3517,-2.3517,-2.3517,-1.0184,0.0000,-0.0000,0.0000,-1.0397,1.3120,1.3332,-80.6081,-19.0486,-3.7265
2074.73,-2.3526,-2.3526,-2.3526,-1.0199,0.0000,-0.0000,0.0000,-1.0448,1.3078,1.3327,-80.7292,-19.1608,-3.7085
2082.01,-2.3561,-2.3561,-2.3561,-1.0243,0.0000,-0.0000,0.0000,-1.0499,1.3062,1.3319,-80.8504,-19.2731,-3.6938
2089.31,-2.3633,-2.3633,-2.3633,-1.0329,0.0000,-0.0000,0.0000,-1.0550,1.3083,1.3304,-80.9716,-19.3856,-3.6835
2096.65,-2.3704,-2.3704,-2.3704,-1.0422,0.0000,-0.0000,0.0000,-1.0601,1.3103,1.3282,-81.0928,-19.4981,-3.6735
2104.00,-2.3775,-2.3775,-2.3775,-1.0522,0.0000,-0.0000,0.0000,-1.0652,1.3123,1.3253,-81.2140,-19.6108,-3.6636
2111.39,-2.3846,-2.3846,-2.3846,-1.0629,0.0000,-0.0000,0.0000,-1.0704,1.3143,1.3217,-81.3352,-19.7236,-3.6539
2118.80,-2.3917,-2.3917,-2.3917,-1.0743,0.0000,-0.0000,0.0000,-1.0755,1.3162,1.3173,-81.4563,-19.8365,-3.6444
2126.23,-2.3987,-2.3987,-2.3987,-1.0865,0.0000,-0.0000,0.0000,-1.0806,1.3181,1.3122,-81.5775,-19.9495,-3.6351
2133.69,-2.4056,-2.4056,-2.4056,-1.0993,0.0000,-0.0000,0.0000,-1.0857,1.3200,1.3063,-81.6987,-20.0626,-3.6260
2141.18,-2.4126,-2.4126,-2.4126,-1.1129,0.0000,-0.0000,0.0000,-1.0908,1.3218,1.2996,-81.8199,-20.1758,-3.6170
2148.70,-2.4195,-2.4195,-2.4195,-1.1273,0.0000,-0.0000,0.0000,-1.0959,1.3236,1.2922,-81.9412,-20.2891,-3.6082
2156.24,-2.4274,-2.4274,-2.4274,-1.1434,0.0000,-0.0000,0.0000,-1.1010,1.3264,1.2840,-82.0624,-20.4109,-3.5995
2163.80,-2.4364,-2.4364,-2.4364,-1.1615,0.0000,-0.0000,0.0000,-1.1061,1.3303,1.2749,-82.1836,-20.5422,-3.5910
2171.40,-2.4454,-2.4454,-2.4454,-1.1803,0.0000,-0.0000,0.0000,-1.1112,1.3341,1.2650,-82.3048,-20.6736,-3.5827
2179.02,-2.4542,-2.4542,-2.4542,-1.1999,0.0000,-0.0000,0.0000,-1.1163,1.3379,1.2543,-82.4260,-20.8052,-3.5745
2186.67,-2.4630,-2.4630,-2.4630,-1.2202,0.0000,-0.0000,0.0000,-1.1214,1.3415,1.2427,-82.5472,-20.9370,-3.5665
2194.34,-2.4716,-2.4716,-2.4716,-1.2413,0.0000,-0.0000,0.0000,-1.1265,1.3451,1.2303,-82.6685,-21.0689,-3.5586
2202.04,-2.4802,-2.4802,-2.4802,-1.2632,0.0000,-0.0000,0.0000,-1.1316,1.3486,1.2170,-82.7897,-21.2010,-3.5508
2209.77,-2.4620,-2.4620,-2.4620,-1.2591,0.0000,-0.0000,0.0000,-1.1367,1.3253,1.2029,-82.9109,-21.3333,-3.5131
2217.52,-2.4390,-2.4390,-2.4390,-1.2509,0.0000,-0.0000,0.0000,-1.1418,1.2971,1.1880,-83.0322,-21.4657,-3.4702
2225.31,-2.4156,-2.4156,-2.4156,-1.2431,0.0000,-0.0000,0.0000,-1.1470,1.2687,1.1725,-83.1534,-21.5983,-3.4274
2233.12,-2.3919,-2.3919,-2.3919,-1.2357,0.0000,-0.0000,0.0000,-1.1521,1.2399,1.1563,-83.2747,-21.7310,-3.3846
2240.95,-2.3679,-2.3679,-2.3679,-1.2286,0.0000,-0.0000,0.0000,-1.1572,1.2107,1.1393,-83.3959,-21.8639,-3.3418
2248.82,-2.3436,-2.3436,-2.3436,-1.2220,0.0000,-0.0000,0.0000,-1.1623,1.1813,1.1216,-83.5172,-21.9970,-3.2990
2256.71,-2.3189,-2.3189,-2.3189,-1.2157,0.0000,-0.0000,0.0000,-1.1674,1.1516,1.1032,-83.6384,-22.1302,-3.2561
2264.63,-2.2940,-2.2940,-2.2940,-1.2099,0.0000,-0.0000,0.0000,-1.1725,1.1215,1.0840,-83.7597,-22.2635,-3.2133
2272.58,-2.2687,-2.2687,-2.2687,-1.2045,0.0000,-0.0000,0.0000,-1.1776,1.0911,1.0642,-83.8809,-22.3970,-3.1705
2280.55,-2.2431,-2.2431,-2.2431,-1.1996,0.0000,-0.0000,0.0000,-1.1827,1.0604,1.0435,-84.0022,-22.5307,-3.1277
2288.56,-2.2171,-2.2171,-2.2171,-1.1950,0.0000,-0.0000,0.0000,-1.1878,1.0293,1.0221,-84.1235,-22.6635,-3.0848
2296.59,-2.1908,-2.1908,-2.1908,-1.1908,0.0000,-0.0000,0.0000,-1.1929,0.9979,1.0000,-84.2447,-22.7964,-3.0420
2304.65,-2.1642,-2.1642,-2.1642,-1.1872,0.0000,-0.0000,0.0000,-1.1980,0.9662,0.9770,-84.3660,-22.9294,-2.9991
2312.73,-2.1373,-2.1373,-2.1373,-1.1840,0.0000,-0.0000,0.0000,-1.2031,0.9342,0.9532,-84.4873,-23.0626,-2.9562
2320.85,-2.1101,-2.1101,-2.1101,-1.1814,0.0000,-0.0000,0.0000,-1.2082,0.9019,0.9287,-84.6086,-23.1960,-2.9133
2329.00,-2.0826,-2.0826,-2.0826,-1.1792,0.0000,-0.0000,0.0000,-1.2133,0.8693,0.9033,-84.7298,-23.3295,-2.8703
2337.17,-2.0582,-2.0582,-2.0582,-1.1810,0.0000,-0.0000,0.0000,-1.2184,0.8398,0.8772,-84.8511,-23.4631,-2.8311
2345.37,-2.0423,-2.0423,-2.0423,-1.1906,0.0000,-0.0000,0.0000,-1.2235,0.8188,0.8516,-84.9724,-23.5969,-2.8013
2353.60,-2.0261,-2.0261,-2.0261,-1.1990,0.0000,-0.0000,0.0000,-1.2286,0.7975,0.8271,-85.0937,-23.7308,-2.7716
2361.86,-2.0097,-2.0097,-2.0097,-1.2061,0.0000,-0.0000,0.0000,-1.2337,0.7760,0.8036,-85.2150,-23.8649,-2.7419
2370.15,-1.9931,-1.9931,-1.9931,-1.2119,0.0000,-0.0000,0.0000,-1.2388,0.7544,0.7812,-85.3363,-23.9991,-2.7121
2378.47,-1.9763,-1.9763,-1.9763,-1.2166,0.0000,-0.0000,0.0000,-1.2439,0.7325,0.7598,-85.4576,-24.1334,-2.6824
2386.82,-1.9593,-1.9593,-1.9593,-1.2199,0.0000,-0.0000,0.0000,-1.2490,0.7104,0.7394,-85.5789,-24.2679,-2.6527
2395.19,-1.9421,-1.9421,-1.9421,-1.2220,0.0000,-0.0000,0.0000,-1.2541,0.6881,0.7201,-85.7002,-24.4025,-2.6230
2403.60,-1.9247,-1.9247,-1.9247,-1.2229,0.0000,-0.0000,0.0000,-1.2591,0.6656,0.7018,-85.8215,-24.5372,-2.5933
2412.03,-1.9071,-1.9071,-1.9071,-1.2225,0.0000,-0.0000,0.0000,-1.2642,0.6429,0.6847,-85.9428,-24.6721,-2.5636
2420.50,-1.8899,-1.8899,-1.8899,-1.2213,0.0000,-0.0000,0.0000,-1.2693,0.6205,0.6686,-86.0641,-24.8154,-2.5339
2428.99,-1.8730,-1.8730,-1.8730,-1.2195,0.0000,-0.0000,0.0000,-1.2744,0.5986,0.6535,-86.1854,-24.9672,-2.5042
2437.52,-1.8559,-1.8559,-1.8559,-1.2163,0.0000,-0.0000,0.0000,-1.2795,0.5764,0.6396,-86.3068,-25.1192,-2.4745
2446.07,-1.8386,-1.8386,-1.8386,-1.2119,0.0000,-0.0000,0.0000,-1.2846,0.5540,0.6267,-86.4281,-25.2715,-2.4448
2454.66,-1.8211,-1.8211,-1.8211,-1.2061,0.0000,-0.0000,0.0000,-1.2897,0.5313,0.6150,-86.5494,-25.4239,-2.4151
2463.27,-1.8033,-1.8033,-1.8033,-1.1989,0.0000,-0.0000,0.0000,-1.2948,0.5084,0.6043,-86.6707,-25.5765,-2.3854
2471.91,-1.7852,-1.7852,-1.7852,-1.1905,0.0000,-0.0000,0.0000,-1.2999,0.4853,0.5948,-86.7921,-25.7293,-2.3556
2480.59,-1.7876,-1.7876,-1.7876,-1.2014,0.0000,-0.0000,0.0000,-1.3050,0.4826,0.5862,-86.9134,-25.8823,-2.3479
2489.30,-1.7981,-1.7981,-1.7981,-1.2199,0.0000,-0.0000,0.0000,-1.3101,0.4880,0.5782,-87.0347,-26.0355,-2.3490
2498.03,-1.8086,-1.8086,-1.8086,-1.2377,0.0000,-0.0000,0.0000,-1.3152,0.4934,0.5709,-87.1561,-26.1889,-2.3501
2506.80,-1.8190,-1.8190,-1.8190,-1.2549,0.0000,-0.0000,0.0000,-1.3203,0.4987,0.5641,-87.2774,-26.3424,-2.3514
2515.60,-1.8293,-1.8293,-1.8293,-1.2714,0.0000,-0.0000,0.0000,-1.3254,0.5039,0.5578,-87.3987,-26.4962,-2.3527
2524.42,-1.8396,-1.8396,-1.8396,-1.2873,0.0000,-0.0000,0.0000,-1.3305,0.5091,0.5522,-87.5201,-26.6501,-2.3542
2533.28,-1.8498,-1.8498,-1.8498,-1.3026,0.0000,-0.0000,0.0000,-1.3356,0.5143,0.5472,-87.6414,-26.8043,-2.3557
2542.17,-1.8600,-1.8600,-1.8600,-1.3171,0.0000,-0.0000,0.0000,-1.3407,0.5193,0.5429,-87.7628,-26.9586,-2.3573
2551.09,-1.8701,-1.8701,-1.8701,-1.3310,0.0000,-0.0000,0.0000,-1.3457,0.5244,0.5391,-87.8841,-27.1131,-2.3590
2560.05,-1.8802,-1.8802,-1.8802,-1.3443,0.0000,-0.0000,0.0000,-1.3508,0.5294,0.5359,-88.0055,-27.2677,-2.3608
2569.03,-1.8895,-1.8895,-1.8895,-1.3561,0.0000,-0.0000,0.0000,-1.3559,0.5336,0.5334,-88.1269,-27.4087,-2.3627
2578.05,-1.8988,-1.8988,-1.8988,-1.3674,0.0000,-0.0000,0.0000,-1.3610,0.5378,0.5314,-88.2482,-27.5498,-2.3647
2587.10,-1.9081,-1.9081,-1.9081,-1.3780,0.0000,-0.0000,0.0000,-1.3661,0.5419,0.5300,-88.3696,-27.6911,-2.3667
2596.17,-1.9173,-1.9173,-1.9173,-1.3880,0.0000,-0.0000,0.0000,-1.3712,0.5461,0.5292,-88.4909,-27.8325,-2.3688
2605.29,-1.9265,-1.9265,-1.9265,-1.3974,0.0000,-0.0000,0.0000,-1.3763,0.5502,0.5291,-88.6123,-27.9740,-2.3710
2614.43,-1.9357,-1.9357,-1.9357,-1.4062,0.0000,-0.0000,0.0000,-1.3814,0.5543,0.5295,-88.7337,-28.1157,-2.3733
2623.60,-1.9440,-1.9440,-1.9440,-1.4134,0.0000,-0.0000,0.0000,-1.3865,0.5575,0.5305,-88.8550,-28.2575,-2.3748
2632.81,-1.9472,-1.9472,-1.9472,-1.4158,0.0000,-0.0000,0.0000,-1.3916,0.5556,0.5314,-88.9764,-28.3994,-2.3710
2642.05,-1.9503,-1.9503,-1.9503,-1.4187,0.0000,-0.0000,0.0000,-1.3967,0.5537,0.5316,-89.0978,-28.5415,-2.3672
2651.32,-1.9534,-1.9534,-1.9534,-1.4222,0.0000,-0.0000,0.0000,-1.4017,0.5517,0.5313,-89.2192,-28.6837,-2.3636
2660.63,-1.9565,-1.9565,-1.9565,-1.4262,0.0000,-0.0000,0.0000,-1.4068,0.5497,0.5303,-89.3406,-28.8261,-2.3599
2669.96,-1.9595,-1.9595,-1.9595,-1.4307,0.0000,-0.0000,0.0000,-1.4119,0.5476,0.5288,-89.4619,-28.9686,-2.3564
2679.33,-1.9624,-1.9624,-1.9624,-1.4358,0.0000,-0.0000,0.0000,-1.4170,0.5454,0.5266,-89.5833,-29.1112,-2.3528
2688.74,-1.9653,-1.9653,-1.9653,-1.4415,0.0000,-0.0000,0.0000,-1.4221,0.5432,0.5239,-89.7047,-29.2540,-2.3494
2698.17,-1.9682,-1.9682,-1.9682,-1.4477,0.0000,-0.0000,0.0000,-1.4272,0.5410,0.5205,-89.8261,-29.3968,-2.3459
2707.64,-1.9710,-1.9710,-1.9710,-1.4545,0.0000,-0.0000,0.0000,-1.4323,0.5387,0.5165,-89.9475,-29.5399,-2.3426
2717.14,-1.9736,-1.9736,-1.9736,-1.4616,0.0000,-0.0000,0.0000,-1.4374,0.5363,0.5120,-90.0689,-29.6793,-2.3393
