freq_Hz,woofer_mag_dB,woofer_phase_deg,mid_mag_dB,mid_phase_deg,tweeter_mag_dB,tweeter_phase_deg,sum_mag_dB,sum_phase_deg
12226.845,-152.8979,1.9882,-83.6743,196.6070,-0.0006,194.6188,-0.0000,-165.3811
12300.442,-153.1064,1.9763,-83.8828,196.5072,-0.0006,194.5308,-0.0000,-165.4691
12374.481,-153.3149,1.9645,-84.0913,196.4079,-0.0005,194.4434,-0.0000,-165.5564
12448.966,-153.5234,1.9527,-84.2998,196.3093,-0.0005,194.3566,-0.0000,-165.6433
12523.899,-153.7319,1.9411,-84.5083,196.2113,-0.0005,194.2702,-0.0000,-165.7297
12599.284,-153.9404,1.9295,-84.7168,196.1139,-0.0005,194.1844,-0.0000,-165.8155
12675.122,-154.1489,1.9179,-84.9252,196.0170,-0.0005,194.0991,-0.0000,-165.9008
12751.417,-154.3574,1.9064,-85.1337,195.9208,-0.0005,194.0144,-0.0000,-165.9855
12828.170,-154.5659,1.8950,-85.3422,195.8251,-0.0005,193.9301,-0.0000,-166.0698
12905.386,-154.7744,1.8837,-85.5507,195.7300,-0.0005,193.8463,-0.0000,-166.1536
12983.067,-154.9829,1.8724,-85.7592,195.6355,-0.0004,193.7631,-0.0000,-166.2368
13061.215,-155.1914,1.8612,-85.9677,195.5416,-0.0004,193.6804,-0.0000,-166.3195
13139.834,-155.3999,1.8501,-86.1762,195.4482,-0.0004,193.5981,-0.0000,-166.4018
13218.926,-155.6084,1.8390,-86.3847,195.3554,-0.0004,193.5164,-0.0000,-166.4835
13298.493,-155.8169,1.8280,-86.5932,195.2632,-0.0004,193.4352,-0.0000,-166.5647
13378.540,-156.0254,1.8171,-86.8017,195.1715,-0.0004,193.3544,-0.0000,-166.6455
13459.069,-156.2339,1.8062,-87.0102,195.0804,-0.0004,193.2742,-0.0000,-166.7258
13540.082,-156.4424,1.7954,-87.2187,194.9898,-0.0004,193.1944,-0.0000,-166.8055
13621.583,-156.6509,1.7846,-87.4272,194.8997,-0.0004,193.1151,-0.0000,-166.8848
13703.575,-156.8594,1.7740,-87.6357,194.8103,-0.0004,193.0363,-0.0000,-166.9636
13786.060,-157.0679,1.7633,-87.8442,194.7213,-0.0004,192.9580,-0.0000,-167.0419
13869.042,-157.2764,1.7528,-88.0526,194.6329,-0.0003,192.8801,-0.0000,-167.1198
13952.523,-157.4849,1.7423,-88.2611,194.5450,-0.0003,192.8027,-0.0000,-167.1972
14036.507,-157.6934,1.7319,-88.4696,194.4577,-0.0003,192.7258,-0.0000,-167.2741
14120.996,-157.9019,1.7215,-88.6781,194.3709,-0.0003,192.6494,-0.0000,-167.3506
14205.993,-158.1104,1.7112,-88.8866,194.2846,-0.0003,192.5734,-0.0000,-167.4265
14291.503,-158.3189,1.7010,-89.0951,194.1988,-0.0003,192.4979,-0.0000,-167.5021
14377.527,-158.5274,1.6908,-89.3036,194.1136,-0.0003,192.4228,-0.0000,-167.5771
14464.068,-158.7359,1.6807,-89.5121,194.0289,-0.0003,192.3482,-0.0000,-167.6518
14551.131,-158.9444,1.6706,-89.7206,193.9447,-0.0003,192.2740,-0.0000,-167.7259
14638.718,-159.1529,1.6606,-89.9291,193.8609,-0.0003,192.2003,-0.0000,-167.7996
14726.832,-159.3614,1.6507,-90.1376,193.7777,-0.0003,192.1271,-0.0000,-167.8729
14815.476,-159.5699,1.6408,-90.3461,193.6950,-0.0003,192.0542,-0.0000,-167.9457
14904.654,-159.7785,1.6310,-90.5546,193.6128,-0.0003,191.9818,-0.0000,-168.0181
14994.369,-159.9870,1.6212,-90.7631,193.5311,-0.0003,191.9099,-0.0000,-168.0901
15084.624,-160.1955,1.6115,-90.9716,193.4499,-0.0002,191.8384,-0.0000,-168.1616
15175.422,-160.4040,1.6019,-91.1801,193.3692,-0.0002,191.7673,-0.0000,-168.2326
15266.766,-160.6125,1.5923,-91.3886,193.2890,-0.0002,191.6967,-0.0000,-168.3033
15358.661,-160.8210,1.5828,-91.5971,193.2092,-0.0002,191.6264,-0.0000,-168.3735
15451.108,-161.0295,1.5733,-91.8056,193.1299,-0.0002,191.5566,-0.0000,-168.4433
15544.112,-161.2380,1.5639,-92.0141,193.0512,-0.0002,191.4873,-0.0000,-168.5127
15637.676,-161.4465,1.5545,-92.2226,192.9728,-0.0002,191.4183,-0.0000,-168.5817
15731.803,-161.6550,1.5452,-92.4311,192.8950,-0.0002,191.3498,-0.0000,-168.6502
15826.496,-161.8635,1.5360,-92.6396,192.8176,-0.0002,191.2816,-0.0000,-168.7183
15921.760,-162.0720,1.5268,-92.8481,192.7407,-0.0002,191.2139,-0.0000,-168.7860
16017.597,-162.2805,1.5177,-93.0566,192.6643,-0.0002,191.1466,-0.0000,-168.8533
16114.011,-162.4890,1.5086,-93.2651,192.5883,-0.0002,191.0797,-0.0000,-168.9202
16211.005,-162.6975,1.4996,-93.4736,192.5128,-0.0002,191.0132,-0.0000,-168.9867
16308.583,-162.9060,1.4906,-93.6821,192.4377,-0.0002,190.9471,-0.0000,-169.0528
16406.748,-163.1145,1.4817,-93.8906,192.3631,-0.0002,190.8814,-0.0000,-169.1185
16505.504,-163.3230,1.4728,-94.0991,192.2889,-0.0002,190.8161,-0.0000,-169.1838
16604.855,-163.5315,1.4640,-94.3076,192.2152,-0.0002,190.7512,-0.0000,-169.2487
16704.803,-163.7400,1.4552,-94.5161,192.1419,-0.0002,190.6867,-0.0000,-169.3132
16805.354,-163.9485,1.4465,-94.7246,192.0691,-0.0002,190.6226,-0.0000,-169.3774
16906.509,-164.1570,1.4379,-94.9331,191.9967,-0.0002,190.5589,-0.0000,-169.4411
17008.274,-164.3655,1.4293,-95.1416,191.9248,-0.0002,190.4955,-0.0000,-169.5045
17110.650,-164.5740,1.4207,-95.3501,191.8532,-0.0001,190.4325,-0.0000,-169.5674
17213.644,-164.7825,1.4122,-95.5586,191.7822,-0.0001,190.3700,-0.0000,-169.6300
17317.257,-164.9910,1.4038,-95.7671,191.7115,-0.0001,190.3077,-0.0000,-169.6922
17421.493,-165.1995,1.3954,-95.9756,191.6413,-0.0001,190.2459,-0.0000,-169.7541
17526.358,-165.4080,1.3870,-96.1841,191.5714,-0.0001,190.1844,-0.0000,-169.8155
17631.853,-165.6165,1.3787,-96.3926,191.5021,-0.0001,190.1233,-0.0000,-169.8766
17737.983,-165.8250,1.3705,-96.6011,191.4331,-0.0001,190.0626,-0.0000,-169.9374
17844.753,-166.0335,1.3623,-96.8096,191.3645,-0.0001,190.0023,-0.0000,-169.9977
17952.165,-166.2420,1.3541,-97.0181,191.2964,-0.0001,189.9423,-0.0000,-170.0577
18060.223,-166.4505,1.3460,-97.2266,191.2286,-0.0001,189.8826,-0.0000,-170.1173
18168.932,-166.6591,1.3379,-97.4351,191.1613,-0.0001,189.8234,-0.0000,-170.1766
18278.295,-166.8676,1.3299,-97.6436,191.0944,-0.0001,189.7644,-0.0000,-170.2355
18388.317,-167.0761,1.3220,-97.8521,191.0279,-0.0001,189.7059,-0.0000,-170.2941
18499.000,-167.2846,1.3141,-98.0606,190.9617,-0.0001,189.6477,-0.0000,-170.3523
18610.350,-167.4931,1.3062,-98.2691,190.8960,-0.0001,189.5898,-0.0000,-170.4102
18722.370,-167.7016,1.2984,-98.4776,190.8307,-0.0001,189.5323,-0.0000,-170.4677
18835.065,-167.9101,1.2906,-98.6861,190.7658,-0.0001,189.4751,-0.0000,-170.5248
18948.438,-168.1186,1.2829,-98.8946,190.7012,-0.0001,189.4183,-0.0000,-170.5817
19062.493,-168.3271,1.2752,-99.1031,190.6371,-0.0001,189.3618,-0.0000,-170.6381
19177.235,-168.5356,1.2676,-99.3116,190.5733,-0.0001,189.3057,-0.0000,-170.6943
19292.667,-168.7441,1.2600,-99.5201,190.5099,-0.0001,189.2499,-0.0000,-170.7501
19408.794,-168.9526,1.2525,-99.7286,190.4469,-0.0001,189.1944,-0.0000,-170.8055
19525.621,-169.1611,1.2450,-99.9371,190.3843,-0.0001,189.1393,-0.0000,-170.8607
19643.150,-169.3696,1.2375,-100.1456,190.3221,-0.0001,189.0845,-0.0000,-170.9155
19761.387,-169.5781,1.2301,-100.3541,190.2602,-0.0001,189.0301,-0.0000,-170.9699
19880.335,-169.7866,1.2228,-100.5626,190.1987,-0.0001,188.9759,-0.0000,-171.0241
20000.000,-169.9951,1.2154,-100.7711,190.1376,-0.0001,188.9221,-0.0000,-171.0779
