freq_Hz,mk2_sum_dB,mk3_sum_dB,mk2_woof_dB,mk3_mid_dB,mk3_tweeter_dB,baffle_step_dB,wg_loading_mk2_dB,wg_loading_mk3_dB
3939.01,88.6763,91.7362,-25.5660,41.9836,91.7079,-0.0221,0.5804,1.4600
3952.84,88.6537,91.7531,-25.6875,41.8932,91.7251,-0.0219,0.5807,1.4607
3966.71,88.6366,91.7703,-25.8091,41.8050,91.7427,-0.0218,0.5810,1.4615
3980.63,88.6238,91.7885,-25.9307,41.7163,91.7612,-0.0216,0.5813,1.4623
3994.60,88.6188,91.8070,-26.0522,41.6267,91.7801,-0.0215,0.5816,1.4631
4008.62,88.6174,91.8255,-26.1738,41.5367,91.7989,-0.0213,0.5819,1.4638
4022.68,88.6200,91.8422,-26.2954,41.4460,91.8159,-0.0212,0.5822,1.4646
4036.80,88.6298,91.8574,-26.4169,41.3543,91.8314,-0.0210,0.5825,1.4654
4050.97,88.6446,91.8687,-26.5385,41.2607,91.8431,-0.0209,0.5829,1.4661
4065.19,88.6627,91.8785,-26.6601,41.1651,91.8532,-0.0207,0.5832,1.4669
4079.45,88.6807,91.8880,-26.7816,41.0683,91.8629,-0.0206,0.5835,1.4677
4093.77,88.6987,91.8974,-26.9032,40.9691,91.8727,-0.0204,0.5838,1.4685
4108.14,88.7157,91.9050,-27.0248,40.8675,91.8806,-0.0203,0.5841,1.4692
4122.55,88.7299,91.9095,-27.1463,40.7643,91.8853,-0.0202,0.5844,1.4700
4137.02,88.7440,91.9108,-27.2679,40.6586,91.8870,-0.0200,0.5847,1.4708
4151.54,88.7581,91.9119,-27.3895,40.5509,91.8884,-0.0199,0.5850,1.4716
4166.11,88.7707,91.9122,-27.5111,40.4426,91.8889,-0.0197,0.5853,1.4723
4180.73,88.7810,91.9097,-27.6327,40.3326,91.8868,-0.0196,0.5857,1.4731
4195.40,88.7912,91.9061,-27.7542,40.2219,91.8834,-0.0195,0.5860,1.4739
4210.12,88.7988,91.8985,-27.8758,40.1096,91.8761,-0.0193,0.5863,1.4746
4224.90,88.8052,91.8890,-27.9974,39.9974,91.8669,-0.0192,0.5866,1.4754
4239.73,88.8115,91.8774,-28.1190,39.8827,91.8555,-0.0191,0.5869,1.4762
4254.61,88.8168,91.8636,-28.2406,39.7689,91.8419,-0.0189,0.5872,1.4769
4269.54,88.8172,91.8514,-28.3621,39.6537,91.8300,-0.0188,0.5875,1.4777
4284.52,88.8119,91.8363,-28.4837,39.5363,91.8152,-0.0187,0.5878,1.4785
4299.56,88.8066,91.8212,-28.6053,39.4178,91.8003,-0.0185,0.5881,1.4793
4314.65,88.7987,91.8025,-28.7269,39.2967,91.7819,-0.0184,0.5885,1.4800
4329.79,88.7890,91.7825,-28.8485,39.1734,91.7621,-0.0183,0.5888,1.4808
4344.98,88.7759,91.7624,-28.9701,39.0484,91.7422,-0.0182,0.5891,1.4816
4360.23,88.7591,91.7423,-29.0917,38.9190,91.7224,-0.0180,0.5894,1.4823
4375.53,88.7421,91.7222,-29.2132,38.7844,91.7026,-0.0179,0.5897,1.4831
4390.89,88.7236,91.7017,-29.3348,38.6446,91.6824,-0.0178,0.5900,1.4839
4406.30,88.7004,91.6827,-29.4564,38.4982,91.6636,-0.0177,0.5903,1.4846
4421.76,88.6736,91.6638,-29.5780,38.3469,91.6450,-0.0175,0.5906,1.4854
4437.28,88.6433,91.6474,-29.6996,38.1902,91.6289,-0.0174,0.5909,1.4862
4452.85,88.6126,91.6329,-29.8212,38.0287,91.6147,-0.0173,0.5912,1.4869
4468.48,88.5811,91.6205,-29.9428,37.8664,91.6027,-0.0172,0.5916,1.4877
4484.16,88.5464,91.6103,-30.0644,37.7026,91.5927,-0.0170,0.5919,1.4885
4499.90,88.5080,91.6007,-30.1860,37.5347,91.5835,-0.0169,0.5922,1.4892
4515.69,88.4724,91.5941,-30.3076,37.3604,91.5772,-0.0168,0.5925,1.4900
4531.54,88.4356,91.5879,-30.4292,37.1845,91.5714,-0.0167,0.5928,1.4908
4547.44,88.3978,91.5854,-30.5508,37.0033,91.5692,-0.0166,0.5931,1.4915
4563.40,88.3631,91.5861,-30.6724,36.8165,91.5702,-0.0165,0.5934,1.4923
4579.41,88.3270,91.5886,-30.7940,36.6267,91.5731,-0.0163,0.5937,1.4931
4595.49,88.2941,91.5919,-30.9156,36.4240,91.5767,-0.0162,0.5940,1.4938
4611.61,88.2621,91.5952,-31.0372,36.2220,91.5804,-0.0161,0.5943,1.4946
4627.80,88.2274,91.5971,-31.1588,36.0101,91.5827,-0.0160,0.5947,1.4954
4644.04,88.1970,91.5992,-31.2804,35.7913,91.5851,-0.0159,0.5950,1.4961
4660.34,88.1665,91.6012,-31.4020,35.5533,91.5875,-0.0158,0.5953,1.4969
4676.69,88.1391,91.6032,-31.5236,35.3054,91.5898,-0.0157,0.5956,1.4977
4693.10,88.1124,91.6051,-31.6452,35.0469,91.5922,-0.0156,0.5959,1.4984
4709.57,88.0813,91.6070,-31.7668,34.7700,91.5945,-0.0155,0.5962,1.4992
4726.10,88.0530,91.6077,-31.8884,34.4847,91.5956,-0.0154,0.5965,1.5000
4742.69,88.0333,91.6084,-32.0100,34.1852,91.5967,-0.0152,0.5968,1.5007
4759.33,88.0157,91.6070,-32.1317,33.8695,91.5957,-0.0151,0.5971,1.5015
4776.03,87.9993,91.6039,-32.2533,33.5487,91.5930,-0.0150,0.5974,1.5023
4792.80,87.9878,91.5975,-32.3749,33.2216,91.5870,-0.0149,0.5977,1.5030
4809.61,87.9799,91.5883,-32.4965,32.8841,91.5782,-0.0148,0.5981,1.5038
4826.49,87.9740,91.5778,-32.6181,32.5389,91.5680,-0.0147,0.5984,1.5045
4843.43,87.9728,91.5648,-32.7397,32.1929,91.5555,-0.0146,0.5987,1.5053
4860.43,87.9727,91.5518,-32.8613,31.8494,91.5428,-0.0145,0.5990,1.5061
4877.49,87.9757,91.5395,-32.9829,31.5112,91.5308,-0.0144,0.5993,1.5068
4894.60,87.9796,91.5254,-33.1046,31.1808,91.5170,-0.0143,0.5996,1.5076
4911.78,87.9886,91.5102,-33.2262,30.8570,91.5021,-0.0142,0.5999,1.5084
4929.02,88.0003,91.4930,-33.3478,30.5380,91.4852,-0.0141,0.6002,1.5091
4946.32,88.0120,91.4744,-33.4694,30.2279,91.4669,-0.0140,0.6005,1.5099
4963.68,88.0281,91.4555,-33.5910,29.9230,91.4483,-0.0139,0.6008,1.5106
4981.10,88.0457,91.4378,-33.7126,29.6284,91.4307,-0.0138,0.6011,1.5114
4998.58,88.0610,91.4200,-33.8343,29.3359,91.4131,-0.0137,0.6014,1.5122
5016.12,88.0728,91.4044,-33.9559,29.0502,91.3978,-0.0136,0.6017,1.5129
5033.72,88.0847,91.3901,-34.0775,28.7717,91.3836,-0.0135,0.6021,1.5137
5051.39,88.0966,91.3776,-34.1991,28.5015,91.3713,-0.0134,0.6024,1.5144
5069.12,88.1065,91.3660,-34.3207,28.2372,91.3600,-0.0133,0.6027,1.5152
5086.90,88.1146,91.3559,-34.4424,27.9775,91.3501,-0.0133,0.6030,1.5160
5104.76,88.1219,91.3481,-34.5640,27.7286,91.3424,-0.0132,0.6033,1.5167
5122.67,88.1261,91.3405,-34.6856,27.4867,91.3349,-0.0131,0.6036,1.5175
5140.65,88.1303,91.3345,-34.8072,27.2533,91.3290,-0.0130,0.6039,1.5182
5158.69,88.1346,91.3323,-34.9289,27.0222,91.3270,-0.0129,0.6042,1.5190
5176.79,88.1376,91.3331,-35.0505,26.8079,91.3279,-0.0128,0.6045,1.5198
5194.96,88.1380,91.3359,-35.1721,26.6053,91.3309,-0.0127,0.6048,1.5205
5213.19,88.1385,91.3413,-35.2937,26.4135,91.3364,-0.0126,0.6051,1.5213
5231.49,88.1390,91.3494,-35.4154,26.2412,91.3446,-0.0125,0.6054,1.5220
5249.85,88.1394,91.3607,-35.5370,26.0792,91.3560,-0.0124,0.6057,1.5228
5268.27,88.1399,91.3728,-35.6586,25.9294,91.3681,-0.0124,0.6060,1.5236
5286.76,88.1405,91.3855,-35.7803,25.7938,91.3809,-0.0123,0.6063,1.5243
5305.31,88.1410,91.3999,-35.9019,25.6651,91.3954,-0.0122,0.6067,1.5251
5323.93,88.1415,91.4157,-36.0235,25.5466,91.4112,-0.0121,0.6070,1.5258
5342.62,88.1420,91.4317,-36.1451,25.4191,91.4273,-0.0120,0.6073,1.5266
5361.37,88.1425,91.4488,-36.2668,25.2990,91.4445,-0.0119,0.6076,1.5273
5380.18,88.1430,91.4683,-36.3884,25.1674,91.4641,-0.0119,0.6079,1.5281
5399.06,88.1435,91.4878,-36.5100,25.0350,91.4837,-0.0118,0.6082,1.5289
5418.01,88.1440,91.5078,-36.6317,24.8925,91.5037,-0.0117,0.6085,1.5296
5437.02,88.1445,91.5282,-36.7533,24.7337,91.5242,-0.0116,0.6088,1.5304
5456.11,88.1442,91.5477,-36.8749,24.5685,91.5438,-0.0115,0.6091,1.5311
5475.25,88.1407,91.5671,-36.9966,24.3922,91.5633,-0.0114,0.6094,1.5319
5494.47,88.1373,91.5853,-37.1182,24.2056,91.5816,-0.0114,0.6097,1.5326
5513.75,88.1304,91.6012,-37.2398,24.0027,91.5976,-0.0113,0.6100,1.5334
5533.10,88.1230,91.6140,-37.3615,23.7865,91.6105,-0.0112,0.6103,1.5342
5552.52,88.1150,91.6272,-37.4831,23.5538,91.6238,-0.0111,0.6106,1.5349
5572.01,88.1038,91.6421,-37.6048,23.3004,91.6388,-0.0111,0.6109,1.5357
5591.56,88.0867,91.6555,-37.7264,23.0319,91.6523,-0.0110,0.6112,1.5364
5611.18,88.0695,91.6675,-37.8480,22.7384,91.6644,-0.0109,0.6115,1.5372
5630.87,88.0513,91.6778,-37.9697,22.4220,91.6748,-0.0108,0.6118,1.5379
5650.64,88.0303,91.6858,-38.0913,22.0906,91.6830,-0.0107,0.6122,1.5387
5670.47,88.0092,91.6912,-38.2130,21.7501,91.6884,-0.0107,0.6125,1.5394
5690.37,87.9845,91.6957,-38.3346,21.3842,91.6931,-0.0106,0.6128,1.5402
5710.34,87.9595,91.6992,-38.4562,20.9958,91.6967,-0.0105,0.6131,1.5409
5730.38,87.9337,91.7008,-38.5779,20.5917,91.6983,-0.0105,0.6134,1.5417
5750.49,87.9044,91.7016,-38.6995,20.1584,91.6993,-0.0104,0.6137,1.5424
5770.67,87.8724,91.7024,-38.8212,19.7075,91.7002,-0.0103,0.6140,1.5432
5790.92,87.8416,91.7032,-38.9428,19.2398,91.7011,-0.0102,0.6143,1.5439
5811.24,87.8108,91.7039,-39.0645,18.7458,91.7020,-0.0102,0.6146,1.5447
5831.64,87.7793,91.7046,-39.1861,18.2494,91.7028,-0.0101,0.6149,1.5455
5852.10,87.7445,91.7033,-39.3077,17.7395,91.7016,-0.0100,0.6152,1.5462
5872.64,87.7085,91.6980,-39.4294,17.2196,91.6963,-0.0100,0.6155,1.5470
5893.25,87.6767,91.6925,-39.5510,16.6854,91.6909,-0.0099,0.6158,1.5477
5913.93,87.6460,91.6858,-39.6727,16.1461,91.6844,-0.0098,0.6161,1.5485
5934.69,87.6107,91.6807,-39.7943,15.6050,91.6793,-0.0097,0.6164,1.5492
5955.51,87.5752,91.6744,-39.9160,15.0577,91.6731,-0.0097,0.6167,1.5500
5976.41,87.5368,91.6655,-40.0376,14.5196,91.6643,-0.0096,0.6170,1.5507
5997.39,87.4984,91.6564,-40.1593,13.9820,91.6552,-0.0095,0.6173,1.5515
6018.43,87.4597,91.6467,-40.2809,13.4453,91.6456,-0.0095,0.6176,1.5522
6039.56,87.4145,91.6354,-40.4026,12.9210,91.6344,-0.0094,0.6179,1.5530
6060.75,87.3653,91.6226,-40.5242,12.4003,91.6216,-0.0093,0.6182,1.5537
6082.02,87.3112,91.6096,-40.6459,11.8835,91.6087,-0.0093,0.6185,1.5545
6103.37,87.2560,91.5956,-40.7675,11.3600,91.5947,-0.0092,0.6188,1.5552
6124.79,87.1948,91.5815,-40.8892,10.8503,91.5807,-0.0092,0.6191,1.5560
6146.28,87.1317,91.5675,-41.0108,10.3428,91.5667,-0.0091,0.6194,1.5567
6167.85,87.0630,91.5525,-41.1325,9.8471,91.5518,-0.0090,0.6197,1.5575
6189.50,86.9922,91.5384,-41.2541,9.3707,91.5377,-0.0090,0.6200,1.5582
6211.22,86.9192,91.5258,-41.3758,8.9072,91.5251,-0.0089,0.6203,1.5589
6233.01,86.8385,91.5155,-41.4974,8.4624,91.5148,-0.0088,0.6206,1.5597
6254.89,86.7559,91.5051,-41.6191,8.0385,91.5045,-0.0088,0.6209,1.5604
6276.84,86.6676,91.4970,-41.7408,7.6284,91.4964,-0.0087,0.6212,1.5612
6298.87,86.5758,91.4920,-41.8624,7.2518,91.4914,-0.0087,0.6216,1.5619
6320.97,86.4825,91.4854,-41.9841,6.8766,91.4848,-0.0086,0.6219,1.5627
6343.16,86.3827,91.4816,-42.1057,6.5255,91.4811,-0.0085,0.6222,1.5634
6365.42,86.2823,91.4807,-42.2274,6.1909,91.4802,-0.0085,0.6225,1.5642
6387.76,86.1788,91.4831,-42.3490,5.8863,91.4827,-0.0084,0.6228,1.5649
6410.17,86.0761,91.4866,-42.4707,5.6013,91.4862,-0.0084,0.6231,1.5657
6432.67,85.9754,91.4897,-42.5923,5.3322,91.4893,-0.0083,0.6234,1.5664
6455.24,85.8746,91.4905,-42.7140,5.0949,91.4901,-0.0082,0.6237,1.5672
6477.90,85.7686,91.4910,-42.8357,4.8689,91.4906,-0.0082,0.6240,1.5679
6500.63,85.6623,91.4913,-42.9573,4.6587,91.4909,-0.0081,0.6243,1.5686
6523.45,85.5575,91.4921,-43.0790,4.4476,91.4917,-0.0081,0.6246,1.5694
6546.34,85.4470,91.4905,-43.2006,4.2566,91.4901,-0.0080,0.6249,1.5701
6569.31,85.3366,91.4856,-43.3223,4.0724,91.4852,-0.0080,0.6252,1.5709
6592.37,85.2259,91.4802,-43.4440,3.8960,91.4799,-0.0079,0.6255,1.5716
6615.50,85.1139,91.4742,-43.5656,3.7291,91.4738,-0.0078,0.6258,1.5724
6638.72,85.0070,91.4667,-43.6873,3.5662,91.4663,-0.0078,0.6261,1.5731
6662.02,84.9037,91.4597,-43.8089,3.4105,91.4593,-0.0077,0.6264,1.5739
6685.40,84.8130,91.4495,-43.9306,3.2616,91.4492,-0.0077,0.6267,1.5746
6708.86,84.7291,91.4380,-44.0523,3.1172,91.4377,-0.0076,0.6270,1.5753
6732.40,84.6560,91.4223,-44.1739,2.9820,91.4220,-0.0076,0.6273,1.5761
6756.03,84.5922,91.4057,-44.2956,2.8495,91.4054,-0.0075,0.6276,1.5768
6779.74,84.5363,91.3898,-44.4173,2.7282,91.3895,-0.0075,0.6279,1.5776
6803.53,84.4864,91.3758,-44.5389,2.6189,91.3754,-0.0074,0.6282,1.5783
6827.41,84.4491,91.3622,-44.6606,2.5211,91.3618,-0.0074,0.6285,1.5790
6851.37,84.4199,91.3506,-44.7822,2.4334,91.3503,-0.0073,0.6288,1.5798
6875.42,84.3967,91.3390,-44.9039,2.3566,91.3387,-0.0073,0.6291,1.5805
6899.54,84.3885,91.3286,-45.0256,2.2788,91.3283,-0.0072,0.6294,1.5813
6923.76,84.3920,91.3201,-45.1472,2.2046,91.3198,-0.0072,0.6297,1.5820
6948.06,84.4026,91.3097,-45.2689,2.1346,91.3094,-0.0071,0.6300,1.5827
6972.44,84.4228,91.3001,-45.3906,2.0730,91.2998,-0.0071,0.6303,1.5835
6996.91,84.4537,91.2911,-45.5122,2.0131,91.2908,-0.0070,0.6306,1.5842
7021.46,84.4929,91.2836,-45.6339,1.9591,91.2833,-0.0070,0.6309,1.5850
7046.11,84.5359,91.2770,-45.7556,1.9108,91.2767,-0.0069,0.6312,1.5857
7070.83,84.5841,91.2706,-45.8772,1.8645,91.2703,-0.0069,0.6315,1.5864
7095.65,84.6344,91.2664,-45.9989,1.8285,91.2661,-0.0068,0.6318,1.5872
7120.55,84.6884,91.2622,-46.1206,1.7996,91.2619,-0.0068,0.6321,1.5879
7145.54,84.7441,91.2591,-46.2422,1.7750,91.2588,-0.0067,0.6324,1.5887
7170.62,84.8067,91.2562,-46.3639,1.7536,91.2559,-0.0067,0.6327,1.5894
7195.78,84.8701,91.2533,-46.4856,1.7469,91.2530,-0.0066,0.6329,1.5901
7221.03,84.9370,91.2504,-46.6072,1.7537,91.2501,-0.0066,0.6332,1.5909
7246.37,85.0101,91.2475,-46.7289,1.7704,91.2472,-0.0065,0.6335,1.5916
7271.81,85.0838,91.2445,-46.8506,1.8090,91.2442,-0.0065,0.6338,1.5923
7297.33,85.1613,91.2419,-46.9723,1.8592,91.2416,-0.0065,0.6341,1.5931
7322.93,85.2400,91.2414,-47.0939,1.9213,91.2411,-0.0064,0.6344,1.5938
7348.63,85.3235,91.2410,-47.2156,2.0040,91.2407,-0.0064,0.6347,1.5945
7374.42,85.4066,91.2416,-47.3373,2.0907,91.2413,-0.0063,0.6350,1.5953
7400.30,85.4882,91.2424,-47.4589,2.1899,91.2421,-0.0063,0.6353,1.5960
7426.27,85.5639,91.2432,-47.5806,2.3000,91.2429,-0.0062,0.6356,1.5968
7452.34,85.6346,91.2440,-47.7023,2.4287,91.2437,-0.0062,0.6359,1.5975
7478.49,85.7038,91.2448,-47.8240,2.5630,91.2445,-0.0061,0.6362,1.5982
7504.73,85.7698,91.2456,-47.9456,2.7058,91.2453,-0.0061,0.6365,1.5990
7531.07,85.8342,91.2464,-48.0673,2.8560,91.2461,-0.0061,0.6368,1.5997
7557.50,85.8980,91.2472,-48.1890,3.0037,91.2469,-0.0060,0.6371,1.6004
7584.02,85.9600,91.2480,-48.3106,3.1504,91.2476,-0.0060,0.6374,1.6012
7610.64,86.0188,91.2488,-48.4323,3.2951,91.2484,-0.0059,0.6377,1.6019
7637.35,86.0713,91.2496,-48.5540,3.4321,91.2492,-0.0059,0.6380,1.6026
7664.15,86.1224,91.2504,-48.6757,3.5654,91.2500,-0.0058,0.6383,1.6034
7691.05,86.1695,91.2511,-48.7973,3.6930,91.2508,-0.0058,0.6386,1.6041
7718.04,86.2163,91.2519,-48.9190,3.8241,91.2516,-0.0058,0.6389,1.6048
7745.13,86.2618,91.2527,-49.0407,3.9472,91.2523,-0.0057,0.6392,1.6056
7772.31,86.3025,91.2535,-49.1624,4.0686,91.2531,-0.0057,0.6395,1.6063
7799.58,86.3432,91.2543,-49.2840,4.1857,91.2539,-0.0056,0.6398,1.6070
7826.96,86.3841,91.2551,-49.4057,4.2965,91.2547,-0.0056,0.6401,1.6078
7854.42,86.4282,91.2559,-49.5274,4.4048,91.2555,-0.0056,0.6404,1.6085
7881.99,86.4718,91.2566,-49.6491,4.5051,91.2562,-0.0055,0.6407,1.6092
7909.65,86.5121,91.2574,-49.7708,4.5974,91.2570,-0.0055,0.6410,1.6099
7937.41,86.5546,91.2582,-49.8924,4.6838,91.2578,-0.0055,0.6413,1.6107
7965.26,86.5950,91.2590,-50.0141,4.7549,91.2586,-0.0054,0.6415,1.6114
7993.22,86.6351,91.2598,-50.1358,4.8260,91.2593,-0.0054,0.6418,1.6121
8021.27,86.6749,91.2605,-50.2575,4.8838,91.2601,-0.0053,0.6421,1.6129
8049.42,86.7141,91.2603,-50.3791,4.9321,91.2599,-0.0053,0.6424,1.6136
8077.67,86.7533,91.2586,-50.5008,4.9603,91.2582,-0.0053,0.6427,1.6143
8106.02,86.7912,91.2567,-50.6225,4.9775,91.2562,-0.0052,0.6430,1.6150
8134.46,86.8228,91.2537,-50.7442,4.9834,91.2533,-0.0052,0.6433,1.6158
8163.01,86.8495,91.2508,-50.8659,4.9696,91.2503,-0.0052,0.6436,1.6165
8191.66,86.8712,91.2478,-50.9875,4.9460,91.2474,-0.0051,0.6439,1.6172
8220.41,86.8893,91.2448,-51.1092,4.9071,91.2444,-0.0051,0.6442,1.6180
8249.25,86.9014,91.2394,-51.2309,4.8653,91.2390,-0.0050,0.6445,1.6187
8278.20,86.9060,91.2327,-51.3526,4.7993,91.2323,-0.0050,0.6448,1.6194
8307.26,86.9073,91.2260,-51.4743,4.7204,91.2256,-0.0050,0.6451,1.6201
8336.41,86.9038,91.2193,-51.5959,4.6261,91.2189,-0.0049,0.6454,1.6209
8365.67,86.8961,91.2126,-51.7176,4.5182,91.2122,-0.0049,0.6457,1.6216
8395.02,86.8819,91.2060,-51.8393,4.4002,91.2056,-0.0049,0.6460,1.6223
8424.49,86.8613,91.1993,-51.9610,4.2721,91.1989,-0.0048,0.6463,1.6230
8454.05,86.8375,91.1926,-52.0827,4.1378,91.1922,-0.0048,0.6465,1.6238
8483.72,86.8094,91.1870,-52.2043,4.0016,91.1866,-0.0048,0.6468,1.6245
8513.49,86.7787,91.1836,-52.3260,3.8556,91.1833,-0.0047,0.6471,1.6252
8543.37,86.7432,91.1823,-52.4477,3.7061,91.1820,-0.0047,0.6474,1.6259
8573.35,86.7080,91.1831,-52.5694,3.5512,91.1827,-0.0047,0.6477,1.6267
8603.44,86.6734,91.1838,-52.6911,3.3893,91.1835,-0.0046,0.6480,1.6274
8633.63,86.6387,91.1846,-52.8127,3.2219,91.1842,-0.0046,0.6483,1.6281
8663.93,86.6041,91.1853,-52.9344,3.0508,91.1850,-0.0046,0.6486,1.6288
8694.34,86.5725,91.1887,-53.0561,2.8778,91.1884,-0.0045,0.6489,1.6296
8724.85,86.5425,91.1896,-53.1778,2.7007,91.1893,-0.0045,0.6492,1.6303
8755.47,86.5137,91.1903,-53.2995,2.5231,91.1900,-0.0045,0.6495,1.6310
8786.20,86.4867,91.1911,-53.4212,2.3450,91.1908,-0.0045,0.6498,1.6317
8817.03,86.4601,91.1904,-53.5428,2.1669,91.1901,-0.0044,0.6501,1.6324
8847.97,86.4329,91.1881,-53.6645,1.9893,91.1878,-0.0044,0.6503,1.6332
8879.03,86.4089,91.1842,-53.7862,1.8131,91.1839,-0.0044,0.6506,1.6339
8910.19,86.3822,91.1788,-53.9079,1.6369,91.1785,-0.0043,0.6509,1.6346
8941.46,86.3555,91.1732,-54.0296,1.4607,91.1729,-0.0043,0.6512,1.6353
8972.83,86.3335,91.1656,-54.1513,1.2848,91.1653,-0.0043,0.6515,1.6361
9004.32,86.3085,91.1538,-54.2730,1.1071,91.1535,-0.0042,0.6518,1.6368
9035.92,86.2864,91.1408,-54.3946,0.9270,91.1406,-0.0042,0.6521,1.6375
9067.64,86.2632,91.1279,-54.5163,0.7451,91.1277,-0.0042,0.6524,1.6382
9099.46,86.2368,91.1143,-54.6380,0.5533,91.1140,-0.0042,0.6527,1.6389
9131.39,86.2119,91.0989,-54.7597,0.3497,91.0987,-0.0041,0.6530,1.6396
9163.44,86.1866,91.0823,-54.8814,0.1382,91.0821,-0.0041,0.6533,1.6404
9195.60,86.1585,91.0694,-55.0031,-0.0965,91.0691,-0.0041,0.6536,1.6411
9227.87,86.1316,91.0564,-55.1248,-0.3385,91.0562,-0.0040,0.6538,1.6418
9260.25,86.1034,91.0435,-55.2464,-0.5902,91.0433,-0.0040,0.6541,1.6425
9292.75,86.0720,91.0322,-55.3681,-0.8596,91.0319,-0.0040,0.6544,1.6432
9325.36,86.0419,91.0223,-55.4898,-1.1253,91.0221,-0.0040,0.6547,1.6440
9358.09,86.0112,91.0131,-55.6115,-1.4004,91.0129,-0.0039,0.6550,1.6447
9390.93,85.9786,91.0036,-55.7332,-1.6857,91.0034,-0.0039,0.6553,1.6454
9423.89,85.9422,90.9928,-55.8549,-1.9858,90.9926,-0.0039,0.6556,1.6461
9456.96,85.9005,90.9823,-55.9766,-2.2939,90.9821,-0.0038,0.6559,1.6468
9490.15,85.8532,90.9737,-56.0982,-2.6115,90.9736,-0.0038,0.6562,1.6475
9523.45,85.8046,90.9631,-56.2199,-2.9333,90.9630,-0.0038,0.6565,1.6483
9556.87,85.7521,90.9515,-56.3416,-3.2494,90.9513,-0.0038,0.6567,1.6490
9590.41,85.6985,90.9406,-56.4633,-3.5558,90.9404,-0.0037,0.6570,1.6497
9624.07,85.6434,90.9292,-56.5850,-3.8517,90.9291,-0.0037,0.6573,1.6504
9657.85,85.5836,90.9178,-56.7067,-4.1404,90.9177,-0.0037,0.6576,1.6511
9691.74,85.5226,90.9070,-56.8284,-4.4260,90.9068,-0.0037,0.6579,1.6518
9725.75,85.4593,90.8965,-56.9501,-4.7024,90.8964,-0.0036,0.6582,1.6525
9759.88,85.3916,90.8861,-57.0718,-4.9714,90.8859,-0.0036,0.6585,1.6533
9794.14,85.3192,90.8756,-57.1934,-5.2363,90.8755,-0.0036,0.6588,1.6540
9828.51,85.2463,90.8652,-57.3151,-5.4913,90.8651,-0.0036,0.6590,1.6547
9863.00,85.1748,90.8557,-57.4368,-5.7406,90.8556,-0.0035,0.6593,1.6554
9897.61,85.1033,90.8482,-57.5585,-5.9854,90.8480,-0.0035,0.6596,1.6561
9932.35,85.0398,90.8410,-57.6802,-6.2218,90.8409,-0.0035,0.6599,1.6568
9967.20,84.9845,90.8343,-57.8019,-6.4574,90.8342,-0.0035,0.6602,1.6575
10002.18,84.9364,90.8283,-57.9236,-6.6893,90.8282,-0.0034,0.6605,1.6582
10037.29,84.8924,90.8229,-58.0453,-6.9181,90.8228,-0.0034,0.6608,1.6590
10072.51,84.8519,90.8169,-58.1670,-7.1364,90.8168,-0.0034,0.6611,1.6597
10107.86,84.8172,90.8102,-58.2887,-7.3534,90.8101,-0.0034,0.6614,1.6604
10143.33,84.7908,90.8058,-58.4103,-7.5615,90.8056,-0.0033,0.6616,1.6611
10178.93,84.7692,90.8025,-58.5320,-7.7620,90.8024,-0.0033,0.6619,1.6618
10214.65,84.7503,90.7987,-58.6537,-7.9414,90.7986,-0.0033,0.6622,1.6625
10250.50,84.7390,90.7944,-58.7754,-8.1077,90.7943,-0.0033,0.6625,1.6632
10286.47,84.7315,90.7902,-58.8971,-8.2580,90.7901,-0.0032,0.6628,1.6639
10322.57,84.7367,90.7843,-59.0188,-8.3858,90.7842,-0.0032,0.6631,1.6646
10358.80,84.7469,90.7769,-59.1405,-8.5024,90.7768,-0.0032,0.6634,1.6653
10395.15,84.7588,90.7678,-59.2622,-8.5997,90.7677,-0.0032,0.6636,1.6660
10431.63,84.7727,90.7570,-59.3839,-8.6964,90.7569,-0.0032,0.6639,1.6668
10468.24,84.7863,90.7465,-59.5056,-8.7708,90.7464,-0.0031,0.6642,1.6675
10504.98,84.7918,90.7358,-59.6273,-8.8441,90.7357,-0.0031,0.6645,1.6682
10541.85,84.7960,90.7216,-59.7489,-8.9096,90.7215,-0.0031,0.6648,1.6689
10578.84,84.8002,90.7065,-59.8706,-8.9667,90.7064,-0.0031,0.6651,1.6696
10615.97,84.8044,90.6919,-59.9923,-9.0365,90.6918,-0.0030,0.6654,1.6703
10653.22,84.8086,90.6751,-60.1140,-9.0988,90.6750,-0.0030,0.6656,1.6710
10690.61,84.8104,90.6558,-60.2357,-9.1784,90.6557,-0.0030,0.6659,1.6717
10728.13,84.8107,90.6337,-60.3574,-9.2701,90.6337,-0.0030,0.6662,1.6724
10765.78,84.8099,90.6092,-60.4791,-9.3928,90.6091,-0.0030,0.6665,1.6731
10803.56,84.8058,90.5831,-60.6008,-9.5244,90.5830,-0.0029,0.6668,1.6738
10841.47,84.7983,90.5539,-60.7225,-9.6737,90.5538,-0.0029,0.6671,1.6745
10879.52,84.7830,90.5241,-60.8442,-9.8448,90.5240,-0.0029,0.6674,1.6752
10917.70,84.7548,90.4910,-60.9659,-10.0350,90.4909,-0.0029,0.6676,1.6759
10956.02,84.7114,90.4573,-61.0876,-10.2450,90.4572,-0.0029,0.6679,1.6766
10994.47,84.6520,90.4222,-61.2093,-10.4708,90.4222,-0.0028,0.6682,1.6773
